Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Roll,Pitch,Yaw,Quat_w,Quat_x,Quat_y,Quat_z
1.1,-0.024280690672992475,-0.13168317244222372,-9.884617595452324,-0.00909233428867944,-0.021748334412696305,-0.011764883668110375,-1.7339555333497516,0.0021913553566217663,0.01343007569834834,0.7623638041949833,0.004410313004815711,-0.005180791558819446,-0.6471130389138083
1.12,0.003252377703545555,-0.13710938992252486,-9.871625551613429,-0.009917530121021373,-0.02071650019149199,-0.01198651033076441,-1.7338187301597074,0.002197347279644357,0.013429946529503817,0.7623195223413524,0.004407970107545667,-0.005183335015962003,-0.6471651439797159
1.14,-0.0027342178177507245,-0.12998919467642683,-9.86612338509666,-0.00937114149371749,-0.020732826614149758,-0.01172635868707102,-1.7336840729105996,0.002203445833499352,0.013430513550214301,0.7622759246018612,0.004405863484688175,-0.005186139436679155,-0.6472164214085486
1.16,-0.014271829828230878,-0.1340027817830571,-9.881377570255603,-0.009981322293884803,-0.020268077652143578,-0.010842400584123094,-1.7335521536386527,0.002205915611685549,0.013423918323682017,0.7622332439027105,0.004402209090239956,-0.005185236659633705,-0.6472667027667778
1.18,-0.013811893738553958,-0.13543180689393575,-9.872034974097271,-0.010369544832393553,-0.02008306968976873,-0.012075657107010352,-1.733425819773527,0.002200982775758516,0.013402712286958943,0.7621924339435522,0.004395397279388157,-0.005176771289310877,-0.6473149521652003
1.2,-0.0227541653349924,-0.1314898188575637,-9.877651238460556,-0.010541086802274,-0.019999346412118788,-0.011342471546371928,-1.7332994859084014,0.0021960499398314824,0.01338150625023587,0.7621516239843938,0.004388585468536359,-0.005168305918988048,-0.6473632015636228
1.22,-0.015360162514063965,-0.15168286295285413,-9.86741080671412,-0.008421237261178214,-0.020114028755359083,-0.011234051236822216,-1.7331679577517944,0.002191612582056862,0.013382738813376586,0.7621090441797255,0.004390151442741722,-0.005167303205406197,-0.6474133368010309
1.24,-0.007496021060798103,-0.12925285190513325,-9.872201673002577,-0.009525529835426122,-0.020196237382694632,-0.010657634329433598,-1.7330352986413187,0.002187283104815182,0.013388856936253841,0.7620660790263271,0.004393541513352614,-0.00516792533720341,-0.6474638826424459
1.26,-0.011681475839844697,-0.13736800338138058,-9.87137796298722,-0.011041145887009201,-0.019726960928606468,-0.011776095124823355,-1.732902993317595,0.0021834748062061937,0.013395847654193658,0.7620232167409672,0.004397096063109047,-0.005169028112074533,-0.6475142808608301
1.28,-0.010800754566812861,-0.1397241625386538,-9.866678054227314,-0.008359997385468611,-0.01996572098854381,-0.011416582545228326,-1.732771464516231,0.002180810436417202,0.013404753620721268,0.7619805802394488,0.004401011626197705,-0.005171185844746859,-0.6475643550631689
1.3,-0.01991686149954605,-0.13524511592740676,-9.884063166205813,-0.008477039381946657,-0.020985490722613794,-0.010968921452845667,-1.7326399357148672,0.00217814606662821,0.01341365958724888,0.7619379437379304,0.004404927189286363,-0.005173343577419185,-0.6476144292655076
1.32,-0.006645460782004399,-0.15069648426012944,-9.883763469805379,-0.009600336885377385,-0.02040133392127486,-0.011844104103426642,-1.7325137422279813,0.0021831237163692217,0.013408112717225537,0.7618971183559209,0.004400875929771197,-0.005173720957945552,-0.6476625186037287
1.34,-0.024645904577163345,-0.1357963098857766,-9.873885059452922,-0.010311576888326079,-0.02127955170154692,-0.011709371449164558,-1.732388910614188,0.002190052040398096,0.01339887666837506,0.7618567552737321,0.004394791087909345,-0.005173643892217125,-0.6477101012927081
1.36,-0.008699006265755885,-0.14413340352460616,-9.883518176677006,-0.007522711010943586,-0.02148853254719769,-0.010877662144087408,-1.7322720639529015,0.002195330151942654,0.013392888167907065,0.7618189472727812,0.004390498261093642,-0.005173972106148187,-0.647754620955189
1.38,-0.005647950947195188,-0.132458705577193,-9.884905652974632,-0.010541360991424952,-0.01889228926885458,-0.010728264696110207,-1.732174290802364,0.0021966664309552076,0.013394657027163942,0.7617872425478882,0.004390485988008977,-0.005175268404226906,-0.6477918240220117
1.4,-0.027961788132074637,-0.13650447063719778,-9.8757705298913,-0.008774463944772383,-0.02093478132777275,-0.01127641929112982,-1.7320765176518267,0.0021980027099677613,0.013396425886420819,0.7617555378229952,0.004390473714924313,-0.005176564702305623,-0.6478290270888344
1.42,-0.013673039245633983,-0.14687577715155686,-9.878937454471975,-0.00858993290595212,-0.02073724530078728,-0.010340824919098886,-1.7319687703842461,0.00219561935273827,0.013407624544730793,0.7617206122805467,0.0043952318384885645,-0.005179521651115416,-0.6478700471009481
1.44,-0.010548662817294024,-0.13043145562423855,-9.87753011899418,-0.008730303092358033,-0.01891735398106776,-0.01152634220177442,-1.7318583869333826,0.0021922528866442493,0.013421315521761356,0.7616848354682201,0.004401250789436919,-0.005182917513934098,-0.6479120759409437
1.46,0.0002391068031684972,-0.1138886831403853,-9.870846019105397,-0.010069515916091537,-0.0209580865641431,-0.011579071457712094,-1.7317451267736335,0.0021922006207063974,0.01343409475660906,0.7616481205605206,0.0044058408538410485,-0.0051872866728534806,-0.6479551811366722
1.48,-0.010775648682987039,-0.13965885435098568,-9.875177617418345,-0.009069271994289847,-0.021932506709384295,-0.011173371551827758,-1.7316245997794495,0.0022005203328781336,0.013444570845829824,0.7616090359365826,0.00440682141782105,-0.005194114468326256,-0.6480010053071787
1.5,-0.008915571275182214,-0.1562455474688292,-9.88611003184019,-0.007524539159754662,-0.02038811573581486,-0.01152134952728956,-1.7315040727852655,0.0022088400450498698,0.013455046935050587,0.7615699513126446,0.004407801981801052,-0.005200942263799031,-0.6480468294776852
1.52,-0.0147315604900852,-0.14265713839532848,-9.883304974332024,-0.009759386790322717,-0.021223065732701565,-0.011739934214573805,-1.7314025957823032,0.0022112077369660153,0.013456165579859347,0.7615370674404556,0.0044071969902421725,-0.005202429804025206,-0.6480854566368515
1.54,-0.027315389933493528,-0.1251188911160252,-9.86693864274453,-0.008448648036026471,-0.01973874414460348,-0.01097808312442936,-1.7313067481393583,0.002211816579523047,0.013454519056809087,0.7615060159189259,0.004406123459729516,-0.0052023392742659574,-0.6481219570460671
1.56,-0.014927960381732185,-0.148448562556801,-9.891672546757688,-0.007524917461501982,-0.0206730654315343,-0.011822999959524518,-1.7312100946083302,0.002214725055050439,0.013453959484243126,0.7614747064589162,0.004404716291525499,-0.005203478243225705,-0.6481587560887083
1.58,-0.002825864595171216,-0.13801530481194801,-9.889770055369889,-0.010543825845945059,-0.02146122777174941,-0.011803762145827321,-1.7311112275270812,0.002223949982172329,0.01345638546207072,0.7614426885137079,0.004402392713461846,-0.005207994302896943,-0.6481963753942349
1.6,-0.007289695501197451,-0.1267565485238556,-9.867661680075129,-0.009068377967794555,-0.021008512131209127,-0.011472928275861714,-1.7310123604458325,0.002233174909294219,0.013458811439898313,0.7614106705684994,0.004400069135398192,-0.005212510362568181,-0.6482339946997615
1.62,-0.017573573500226924,-0.1355403703060031,-9.884579119666954,-0.007807497154368648,-0.019576568252462505,-0.010357317643130614,-1.7309224479657748,0.002229020691599663,0.013466556324733897,0.7613814990048616,0.00440412985170443,-0.005213637491209247,-0.64826821255305
1.64,-0.008374456498951079,-0.1447318353191884,-9.884133170745176,-0.010280117841217226,-0.020116060508605472,-0.010019333838655022,-1.7308354318654562,0.00222053896862038,0.013476021618347605,0.761353248107788,0.004410255577994787,-0.0052136684648162014,-0.6483013302013002
1.66,-0.01167678840417974,-0.13904631577367785,-9.878244631688519,-0.00871023751259365,-0.020235036362635458,-0.010103338619595685,-1.7307443000064051,0.002214705529135301,0.013485091159652463,0.7613236712464677,0.004415361356301309,-0.0052145885860740895,-0.6483360101464077
1.68,-0.01939540305334751,-0.13636777671441044,-9.868356069822529,-0.010030275794100244,-0.020466119992959764,-0.011409325904723894,-1.7306404780313112,0.002217037540309566,0.013492940478138149,0.7612900060405062,0.004417322329697283,-0.005218250215666888,-0.6483755071203311
1.7,-0.017441305970794733,-0.13193164914428687,-9.878546593711526,-0.008021093850144516,-0.020397563842764893,-0.010603857479174948,-1.7305366560562172,0.0022193695514838314,0.013500789796623835,0.7612563408345447,0.0044192833030932575,-0.005221911845259687,-0.6484150040942545
1.72,-0.007996028197820347,-0.13842503318878774,-9.880690925303252,-0.010609585693986612,-0.019245905186925583,-0.01148522203941382,-1.7304482396024818,0.0022109900436801536,0.013501401589601643,0.7612276599487996,0.004422002434915615,-0.005219116487879859,-0.6484486813035006
1.74,-0.00687309368314962,-0.1524800299327344,-9.871704129110176,-0.008099455431236935,-0.01899420845346651,-0.01108455401236778,-1.7303598795848913,0.0022025712956052165,0.013501986868836182,0.7611989973224702,0.004424724344153798,-0.005216297476159238,-0.6484823371927879
1.76,-0.010272324346271377,-0.1364641126572661,-9.883205884992368,-0.009005963547938369,-0.02111176253603926,-0.012785574945570312,-1.7302682575579618,0.0021967843237617546,0.013503753646378236,0.7611692801798468,0.004427034044665047,-0.005214870533840781,-0.6485172247699144
1.78,-0.01826861177990856,-0.13629037450017584,-9.876087834105823,-0.00975073923049992,-0.020858589361568383,-0.011091127988136596,-1.7301662432526403,0.0021993818010173955,0.013509284502454606,0.7611362035045681,0.0044280305092530255,-0.005217878518361956,-0.6485560363219859
1.8,-0.01684726735095044,-0.12445421450949096,-9.875078208915719,-0.008320252447352782,-0.020626169201228527,-0.010947847477421835,-1.730064228947319,0.002201979278273036,0.013514815358530975,0.7611031268292896,0.004429026973841004,-0.005220886502883131,-0.6485948478740574
1.82,-0.0056173973167534825,-0.13538079997483657,-9.88555873770182,-0.00903133081733251,-0.02005265961985429,-0.010426569899848727,-1.7299708304724992,0.002207201493857636,0.01351499543112802,0.761072860090016,0.004427158085289558,-0.005223138871773309,-0.6486303863784665
1.84,-0.008409587037223496,-0.14259339618434955,-9.886949148828377,-0.009535182998555705,-0.021808732178086782,-0.01200964605505378,-1.7298805527568817,0.002213374421772532,0.013513237384494508,0.7610436111439363,0.004424251330780104,-0.005225117547438747,-0.648664739344974
1.86,-0.008313741353136372,-0.13905299125439619,-9.886454258307042,-0.009392599695996637,-0.018976023187675325,-0.010849179851588796,-1.7297881830153201,0.0022166566776765585,0.01351268858364884,0.7610136510023565,0.004422736574956855,-0.0052263928436817614,-0.6486998724659294
1.88,-0.020998745890919397,-0.13128572776556302,-9.877872200606824,-0.009283798296178737,-0.021186128024199453,-0.010435171429809334,-1.7296935491811312,0.0022168105071825634,0.013513448487640719,0.7609829211702797,0.004422728308081351,-0.005226906908368703,-0.648735849908122
1.9,-0.030213427729532866,-0.1273165163701166,-9.874443431100445,-0.009863873379687945,-0.0200534637377945,-0.011273384490933366,-1.729598915346942,0.0022169643366885686,0.013514208391632598,0.7609521913382028,0.0044227200412058475,-0.005227420973055644,-0.6487718273503146
1.92,-0.020016920832635166,-0.13021454019363002,-9.870102675985992,-0.008729930695695397,-0.019884482351628898,-0.011373134124288777,-1.7295119179255354,0.0022084742518237756,0.013524062095901984,0.7609239252090854,0.004428995836950178,-0.005227580225189227,-0.6488049196987149
1.94,-0.003033630170077059,-0.13690553010513087,-9.885479228847265,-0.008467042443997623,-0.021107278945312787,-0.010511366271922208,-1.7294278880110607,0.002196625145315341,0.013537449647297193,0.7608966164739459,0.004437713616898023,-0.005227601597307456,-0.6488368909008294
1.96,0.00011394720178904,-0.15385438931676057,-9.886691363816409,-0.008465006217636718,-0.02038319243899562,-0.010370292019137401,-1.729341054674366,0.002186895913097817,0.013546280851800832,0.7608684152681272,0.004444002998392857,-0.005226957617180182,-0.648869937031559
1.98,-0.021914230545987533,-0.13143438648838848,-9.883238554806162,-0.011429386039851271,-0.021512656438020264,-0.011638578688831305,-1.7292439551924306,0.0021849296704164675,0.01353842669274583,0.7608369458305201,0.004441399573431554,-0.005223877114027997,-0.6489069195558886
2.0,-0.031630592702757046,-0.12293556114441917,-9.887630292498388,-0.010375470585972551,-0.020236294954397053,-0.011214361002085865,-1.7291468557104952,0.0021829634277351177,0.013530572533690829,0.760805476392913,0.004438796148470253,-0.005220796610875812,-0.6489439020802181
2.02,-0.012913100249864286,-0.12657142010173345,-9.882112381931831,-0.007988382804837265,-0.021258760799160108,-0.009899301410589022,-1.7290409242852223,0.00218201169751662,0.013530892898908865,0.7607710696412368,0.004438950124799107,-0.005220773483061977,-0.6489841728460338
2.04,-0.007558231335372732,-0.15336895644051862,-9.883180956607612,-0.009789616860698305,-0.019833992237756674,-0.011186534177349128,-1.7289345757265902,0.0021811078827993005,0.013531599347533242,0.7607365241599924,0.0044392343334016945,-0.005220894755319103,-0.6490245989157463
2.06,-0.01912924916141434,-0.1306065296301165,-9.894319041355237,-0.010073607146372761,-0.021591348507306842,-0.011064457783545109,-1.7288267061786295,0.002180432790793673,0.013527041751394022,0.7607015141905241,0.004437438479129412,-0.005219397967043604,-0.6490656310973213
2.08,-0.0034282697069070965,-0.12198230794556948,-9.880442243673931,-0.010147367322668714,-0.019949054224067852,-0.009750611919925217,-1.7287169877533115,0.0021800357285116966,0.01351608531143172,0.7606659396005526,0.004433114151396848,-0.0052159343040340325,-0.649107400053624
2.1,-0.026768695619631355,-0.12689051521967534,-9.878932971404486,-0.010396589440118618,-0.020737183488794227,-0.01231640954281997,-1.7286072693279937,0.0021796386662297205,0.013505128871469417,0.7606303650105811,0.004428789823664286,-0.005212470641024461,-0.6491491690099266
