timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1035150200,1035149411,-0.29484206,0.012036402,-0.010482011,0.95541275,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035200408,1035199597,-0.29482585,0.012028552,-0.010480336,0.9554178,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035255551,1035254828,-0.2948009,0.012034647,-0.010491721,0.9554254,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035300953,1035300100,-0.2947935,0.012040132,-0.010488628,0.95542765,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035351082,1035350290,-0.29479504,0.012038407,-0.010494284,0.95542705,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035401133,1035400402,-0.29480496,0.012044132,-0.010501108,0.9554239,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035451441,1035450552,-0.2948084,0.012050107,-0.010502442,0.95542276,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035501639,1035500793,-0.29480526,0.012055549,-0.010513917,0.95542353,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035551799,1035550807,-0.29480338,0.012065802,-0.010514737,0.9554239,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035601943,1035601006,-0.29478863,0.012071242,-0.0105069475,0.9554285,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035651914,1035651104,-0.29477337,0.012076066,-0.010496412,0.9554332,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035702270,1035701242,-0.2947667,0.012084356,-0.0105017405,0.95543516,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035752379,1035751471,-0.29476616,0.012083851,-0.010493722,0.95543534,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035802591,1035801604,-0.2947509,0.012095293,-0.010502693,0.9554398,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035852613,1035851740,-0.29474273,0.01210318,-0.0104939975,0.9554424,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035902766,1035901839,-0.2947382,0.012109466,-0.010491786,0.9554438,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1035953038,1035952058,-0.29473203,0.012116246,-0.010485777,0.95544565,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036003054,1036002183,-0.29472566,0.012128526,-0.010471263,0.9554476,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036053141,1036052305,-0.29471716,0.012128718,-0.010479951,0.9554501,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036098302,1036097402,-0.2947088,0.012135294,-0.01048348,0.9554525,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036153586,1036152606,-0.2946993,0.01213416,-0.010476216,0.9554556,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036203619,1036202843,-0.29468977,0.0121458545,-0.010500667,0.95545816,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036253731,1036252938,-0.2946791,0.012159554,-0.010504746,0.95546126,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036303862,1036303082,-0.29467237,0.012157803,-0.0104986895,0.95546335,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036353897,1036353193,-0.29466602,0.0121514,-0.010509669,0.95546526,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036404006,1036403275,-0.29467097,0.012152612,-0.010494811,0.95546395,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036449185,1036448460,-0.29467183,0.01215793,-0.010501907,0.9554634,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036504470,1036503741,-0.2946672,0.012163541,-0.0105073415,0.9554647,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036554580,1036553868,-0.2946706,0.012169225,-0.010516476,0.9554636,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036599674,1036598957,-0.294668,0.012170195,-0.010518952,0.95546436,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036654958,1036654219,-0.29466602,0.012185746,-0.010530717,0.95546454,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036705177,1036704269,-0.294675,0.0121928165,-0.010523179,0.9554618,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036750380,1036749389,-0.2946774,0.012197132,-0.010529021,0.955461,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036800483,1036799666,-0.29468265,0.0121941995,-0.010533436,0.95545936,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036855687,1036854778,-0.29468074,0.012194785,-0.010537529,0.95545995,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036900800,1036899862,-0.29467258,0.012200165,-0.010537395,0.95546234,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1036951469,1036950092,-0.29467195,0.0122006,-0.010533313,0.9554625,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037006143,1037005237,-0.29465023,0.012206184,-0.010551637,0.9554691,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037051382,1037050306,-0.29463777,0.01221337,-0.010556161,0.95547265,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037101403,1037100520,-0.29461905,0.012218074,-0.010562225,0.95547837,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037151579,1037150671,-0.29460427,0.012218001,-0.010561252,0.9554829,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037201757,1037200837,-0.29458806,0.012209023,-0.0105695715,0.95548797,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037251808,1037250953,-0.29457158,0.012212872,-0.010574167,0.95549285,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037301966,1037301055,-0.2945464,0.012211437,-0.010584013,0.95550054,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037352121,1037351283,-0.2945329,0.012212057,-0.010578531,0.95550483,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037402428,1037401453,-0.29452175,0.012213363,-0.010582235,0.9555082,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037452328,1037451545,-0.29451084,0.01222002,-0.010579273,0.95551145,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037502524,1037501722,-0.29449147,0.012216509,-0.010578438,0.95551753,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037552563,1037551839,-0.29449016,0.012212204,-0.010575235,0.95551807,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037602897,1037602005,-0.2944755,0.012210535,-0.010584462,0.95552236,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037652946,1037652205,-0.29447445,0.01221456,-0.010579731,0.9555228,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037703048,1037702315,-0.29446593,0.012226876,-0.010587294,0.9555251,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037753328,1037752488,-0.29445508,0.0122335395,-0.010583498,0.9555285,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037803429,1037802664,-0.29446015,0.01222876,-0.0105912015,0.9555268,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037848391,1037847663,-0.2944589,0.012247019,-0.010597261,0.9555269,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037903599,1037902851,-0.2944621,0.012249842,-0.01059398,0.95552593,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037953974,1037953114,-0.294466,0.012247346,-0.01060031,0.9555247,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1037999254,1037998301,-0.2944618,0.012248781,-0.0106025925,0.955526,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038054394,1038053457,-0.2944546,0.012263161,-0.010603723,0.95552796,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038104309,1038103487,-0.29445013,0.012265965,-0.010604372,0.95552933,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038149563,1038148703,-0.29444093,0.012272389,-0.010600998,0.95553213,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038199970,1038198784,-0.29443207,0.012272599,-0.010603272,0.9555348,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038254888,1038253983,-0.29442358,0.012288907,-0.010609021,0.95553714,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038300128,1038299142,-0.29441467,0.012288521,-0.0106053995,0.95554,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038350160,1038349240,-0.29439285,0.012293917,-0.010608722,0.9555466,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038405289,1038404455,-0.29436296,0.012300742,-0.010616778,0.9555556,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038450478,1038449574,-0.29433352,0.01229986,-0.0106167225,0.9555646,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038500613,1038499707,-0.29430816,0.012306367,-0.010624554,0.95557237,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038550898,1038549932,-0.29428837,0.01230414,-0.010626807,0.9555784,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038601117,1038600076,-0.2942667,0.012304271,-0.010626293,0.95558506,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038651117,1038650207,-0.2942419,0.012310518,-0.010624329,0.95559263,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038701010,1038700264,-0.29422957,0.012311336,-0.0106270425,0.9555965,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038756218,1038755510,-0.29420564,0.012307703,-0.010627,0.9556039,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038801468,1038800728,-0.29419163,0.0123121785,-0.010638044,0.955608,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038851531,1038850760,-0.29418194,0.012312227,-0.010638018,0.95561093,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038901761,1038901003,-0.29416108,0.012322946,-0.010643885,0.9556172,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1038951932,1038951118,-0.2941548,0.012325335,-0.010650475,0.955619,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039002121,1039001325,-0.29415342,0.0123193385,-0.0106421225,0.95561963,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039052180,1039051437,-0.29415357,0.0123134395,-0.010637737,0.9556197,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039102244,1039101521,-0.29416832,0.012309066,-0.010649793,0.9556151,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039152368,1039151652,-0.2941801,0.012304396,-0.01064652,0.9556115,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039202758,1039201847,-0.29418337,0.012308296,-0.010649534,0.9556105,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039252850,1039251963,-0.29419556,0.01230805,-0.010645884,0.9556067,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039303206,1039302191,-0.2941884,0.012311644,-0.010653241,0.95560884,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039353489,1039352378,-0.29420224,0.012317267,-0.010641456,0.9556046,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039403406,1039402531,-0.29420644,0.012301965,-0.010638718,0.95560354,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039453762,1039452694,-0.2941924,0.012309601,-0.010639295,0.95560783,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039503580,1039502739,-0.29418153,0.012302662,-0.010646305,0.95561105,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039553734,1039552900,-0.29417092,0.012294383,-0.0106417565,0.9556145,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039599163,1039598067,-0.2941523,0.012290362,-0.010640369,0.95562035,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039654256,1039653300,-0.29412293,0.012295022,-0.010638262,0.9556294,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039704406,1039703478,-0.2941137,0.012294403,-0.010627979,0.9556323,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039749473,1039748762,-0.29410478,0.012302885,-0.01062811,0.95563495,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039804626,1039803701,-0.29409215,0.0122854365,-0.010630624,0.955639,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039854868,1039853842,-0.29407233,0.012274924,-0.01062489,0.9556453,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039899965,1039899059,-0.29406762,0.012265716,-0.01061864,0.95564693,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1039949995,1039949196,-0.29404917,0.012269816,-0.010601739,0.9556527,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040005013,1040004271,-0.29403487,0.012254017,-0.010597655,0.95565736,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040050283,1040049472,-0.29402274,0.012253975,-0.010589194,0.95566124,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040100366,1040099564,-0.29402354,0.012252336,-0.010588596,0.95566106,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040155471,1040154628,-0.2939968,0.012253884,-0.010583574,0.9556693,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040200637,1040199855,-0.29398662,0.012269188,-0.010584008,0.9556722,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040250845,1040250104,-0.293977,0.012280809,-0.010593971,0.9556749,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040301122,1040300278,-0.2939657,0.0122756045,-0.0105951475,0.95567846,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040351083,1040350316,-0.29394856,0.0122681605,-0.010583887,0.955684,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040401170,1040400449,-0.29395553,0.012268643,-0.010578086,0.95568186,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040451609,1040450721,-0.29395956,0.0122620445,-0.010581719,0.95568067,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040501674,1040500846,-0.2939555,0.012263174,-0.010581519,0.9556819,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040551890,1040550987,-0.29394776,0.012260759,-0.0105832135,0.9556843,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040602097,1040601117,-0.29394984,0.012263233,-0.010580926,0.95568365,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040652194,1040651242,-0.29394284,0.012256705,-0.010579651,0.9556859,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040702630,1040701421,-0.29394832,0.012255606,-0.010583847,0.9556842,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040752501,1040751612,-0.29394653,0.012262283,-0.010585972,0.9556846,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040802743,1040801773,-0.29394084,0.01225539,-0.01060226,0.9556863,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040852844,1040851922,-0.2939432,0.012260463,-0.010603726,0.9556855,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040903081,1040902089,-0.29394898,0.01226092,-0.01059344,0.95568377,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040953596,1040952142,-0.29394257,0.012265892,-0.01060524,0.95568556,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1040998308,1040997383,-0.29393622,0.012274562,-0.0106106,0.9556873,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041053498,1041052503,-0.29394212,0.012278034,-0.010614606,0.95568544,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041103648,1041102669,-0.29394108,0.012281799,-0.010627999,0.9556856,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041153897,1041152801,-0.29394275,0.012277551,-0.010630039,0.9556851,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041203833,1041202970,-0.29393557,0.012274109,-0.0106373755,0.9556873,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041253903,1041253151,-0.29393214,0.012278196,-0.010644142,0.95568824,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041303966,1041303226,-0.29393834,0.012279573,-0.010654631,0.9556861,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041348955,1041348218,-0.29393503,0.0122793745,-0.010654542,0.9556872,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041404235,1041403507,-0.29394957,0.012268739,-0.010661651,0.95568275,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041454345,1041453607,-0.2939498,0.012280017,-0.010653217,0.9556826,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041499642,1041498887,-0.29395,0.012275935,-0.010668403,0.95568246,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041554714,1041553897,-0.29394084,0.012284132,-0.010676356,0.95568514,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041604783,1041604070,-0.29393438,0.012279991,-0.010688386,0.9556869,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041649961,1041649230,-0.29392564,0.012283714,-0.01069087,0.95568955,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041700374,1041699457,-0.2939185,0.012286901,-0.010678524,0.95569193,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041755466,1041754585,-0.29389906,0.012288939,-0.010693268,0.9556977,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041800811,1041799739,-0.29388282,0.012291002,-0.010700354,0.9557026,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041851245,1041849965,-0.29387987,0.012283032,-0.0106908,0.9557037,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041905863,1041905034,-0.2938708,0.012282293,-0.010700742,0.95570636,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1041951770,1041950234,-0.29385376,0.012283909,-0.010701758,0.9557116,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042001402,1042000323,-0.29385328,0.012278912,-0.010706483,0.9557118,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042051430,1042050557,-0.29384112,0.012290209,-0.010709653,0.95571536,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042101576,1042100665,-0.29383633,0.012298918,-0.010717488,0.9557166,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042151792,1042150834,-0.2938423,0.012298026,-0.010713379,0.95571476,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042202088,1042201020,-0.293841,0.012288343,-0.010718397,0.9557153,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042252106,1042251193,-0.29383525,0.012289722,-0.010716266,0.95571697,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042302133,1042301286,-0.29382843,0.012303639,-0.010725837,0.9557189,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042352345,1042351392,-0.2938203,0.012300854,-0.010721636,0.9557214,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042402434,1042401526,-0.29381558,0.012295208,-0.0107239755,0.95572287,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042452517,1042451772,-0.2938123,0.012289886,-0.010739265,0.9557239,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042502781,1042501969,-0.29380992,0.012278493,-0.0107289,0.95572484,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042552720,1042551995,-0.29381,0.01227693,-0.010736179,0.9557247,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042603018,1042602278,-0.2938099,0.012263105,-0.010748784,0.95572484,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042652977,1042652225,-0.2938104,0.012262,-0.010748117,0.95572466,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042703276,1042702493,-0.29382232,0.012262992,-0.010748526,0.95572096,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042753395,1042752602,-0.2938226,0.012258808,-0.010743065,0.955721,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042803619,1042802820,-0.2938179,0.012262465,-0.010740399,0.95572245,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042853711,1042852993,-0.2938057,0.012272446,-0.010738736,0.9557261,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042903807,1042903054,-0.29380798,0.012276934,-0.010740942,0.9557253,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1042954402,1042953309,-0.293818,0.012269678,-0.010737938,0.95572233,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043004341,1043003418,-0.29381514,0.012273899,-0.010737143,0.95572317,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043049405,1043048574,-0.29381153,0.012279088,-0.010740511,0.9557241,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043099593,1043098731,-0.2938024,0.012277237,-0.010750121,0.95572686,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043154800,1043153872,-0.2937892,0.01227882,-0.010744548,0.95573103,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043200555,1043199025,-0.29378143,0.012273282,-0.01074946,0.9557335,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043250108,1043249200,-0.29377216,0.012279852,-0.010752183,0.9557362,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043305357,1043304317,-0.29376248,0.012273906,-0.010750746,0.95573926,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043350317,1043349403,-0.293765,0.012269916,-0.010753895,0.9557384,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043400447,1043399596,-0.29376584,0.012264387,-0.010750706,0.9557383,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043451112,1043449774,-0.2937687,0.012274635,-0.0107606165,0.9557371,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043500918,1043499925,-0.2937709,0.012279322,-0.010748179,0.9557365,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043550937,1043550099,-0.2937702,0.0122836195,-0.010753865,0.95573664,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043601187,1043600235,-0.29377827,0.012281309,-0.010756588,0.95573425,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043651324,1043650361,-0.29378146,0.0122893145,-0.010762447,0.955733,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043701496,1043700480,-0.29377356,0.012295709,-0.010763493,0.9557353,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043751357,1043750572,-0.29377183,0.0122961225,-0.010749575,0.95573604,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043801450,1043800715,-0.29377505,0.012304819,-0.010767431,0.9557347,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043851676,1043850955,-0.29376274,0.01232403,-0.010769151,0.95573837,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043901857,1043901120,-0.2937586,0.012330455,-0.010777915,0.9557393,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1043952115,1043951283,-0.2937531,0.012349996,-0.010789338,0.95574063,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044002127,1044001366,-0.29375377,0.01233685,-0.010769582,0.95574087,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044052284,1044051568,-0.2937563,0.012341797,-0.0107701095,0.95574003,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044102543,1044101798,-0.29375923,0.012358061,-0.01081245,0.9557385,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044152513,1044151785,-0.2937526,0.012369509,-0.010796349,0.95574045,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044202701,1044201942,-0.29373696,0.012368101,-0.010812731,0.9557452,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044253104,1044252214,-0.29373312,0.012374894,-0.010831706,0.95574605,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044303351,1044302334,-0.29374057,0.012377027,-0.010801346,0.955744,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044353457,1044352514,-0.29374495,0.012374897,-0.010830127,0.9557424,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044403628,1044402620,-0.29375073,0.012369104,-0.010821318,0.95574075,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044454342,1044452809,-0.29373506,0.0123746,-0.0109057855,0.95574456,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044498804,1044497927,-0.29373395,0.012384232,-0.010744828,0.95574665,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044554165,1044553194,-0.2937287,0.012335489,-0.010815547,0.9557481,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044604231,1044603298,-0.29372746,0.012339356,-0.010732505,0.9557494,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044649342,1044648409,-0.29372224,0.012317573,-0.010814331,0.95575035,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044704478,1044703512,-0.29371712,0.012309794,-0.010802693,0.9557521,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044754857,1044753746,-0.29371697,0.012330934,-0.010747215,0.95575255,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044799812,1044798869,-0.2937191,0.012340496,-0.010802968,0.9557511,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044850128,1044849075,-0.29371595,0.012340919,-0.010705296,0.95575315,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
