Quaternion: q0=0.8857464790344238, q1=0.030474107712507248, q2=-0.01074136607348919, q3=0.46304330229759216
Quaternion: q0=0.8859395384788513, q1=0.03045010380446911, q2=-0.01077041495591402, q3=0.46267467737197876
Quaternion: q0=0.8861244320869446, q1=0.030483782291412354, q2=-0.010768960230052471, q3=0.46231842041015625
Quaternion: q0=0.886318027973175, q1=0.030426768586039543, q2=-0.010778233408927917, q3=0.4619508981704712
Quaternion: q0=0.886511504650116, q1=0.03044320084154606, q2=-0.010778621770441532, q3=0.46157822012901306
Quaternion: q0=0.886709988117218, q1=0.030428869649767876, q2=-0.010804185643792152, q3=0.4611973166465759
Quaternion: q0=0.8869030475616455, q1=0.030418718233704567, q2=-0.010817852802574635, q3=0.4608260989189148
Quaternion: q0=0.8870860934257507, q1=0.030420511960983276, q2=-0.010819383896887302, q3=0.4604733884334564
Quaternion: q0=0.8872607350349426, q1=0.030414512380957603, q2=-0.010819620452821255, q3=0.4601372480392456
Quaternion: q0=0.8874421119689941, q1=0.030427629128098488, q2=-0.010836831294000149, q3=0.45978620648384094
Quaternion: q0=0.8876508474349976, q1=0.03042445331811905, q2=-0.010829278267920017, q3=0.4593833088874817
Quaternion: q0=0.8878762722015381, q1=0.03041631169617176, q2=-0.010806549340486526, q3=0.4589487314224243
Quaternion: q0=0.8881076574325562, q1=0.03041708841919899, q2=-0.010835016146302223, q3=0.45850011706352234
Quaternion: q0=0.8883176445960999, q1=0.030413871631026268, q2=-0.010882447473704815, q3=0.45809224247932434
Quaternion: q0=0.8885146975517273, q1=0.030433660373091698, q2=-0.010922843590378761, q3=0.4577074348926544
Quaternion: q0=0.888727605342865, q1=0.030413292348384857, q2=-0.010925467126071453, q3=0.4572952091693878
Quaternion: q0=0.8889492750167847, q1=0.030420783907175064, q2=-0.010949294082820415, q3=0.45686307549476624
Quaternion: q0=0.8891888856887817, q1=0.030424179509282112, q2=-0.01098170317709446, q3=0.45639559626579285
Quaternion: q0=0.8894218802452087, q1=0.030415993183851242, q2=-0.01099767629057169, q3=0.4559415280818939
Quaternion: q0=0.8896597027778625, q1=0.030425461009144783, q2=-0.01102519128471613, q3=0.45547616481781006
Quaternion: q0=0.8898821473121643, q1=0.030404195189476013, q2=-0.011047160252928734, q3=0.4550422430038452
Quaternion: q0=0.8900757431983948, q1=0.0304211787879467, q2=-0.011034906841814518, q3=0.45466259121894836
Quaternion: q0=0.890235960483551, q1=0.030402997508645058, q2=-0.011067846789956093, q3=0.45434918999671936
Quaternion: q0=0.8903807997703552, q1=0.030412128195166588, q2=-0.011076588183641434, q3=0.4540644884109497
Quaternion: q0=0.890498697757721, q1=0.030403919517993927, q2=-0.011080765165388584, q3=0.4538337290287018
Quaternion: q0=0.8906347751617432, q1=0.030393235385417938, q2=-0.011093003675341606, q3=0.4535668194293976
Quaternion: q0=0.890767514705658, q1=0.030366254970431328, q2=-0.011111470870673656, q3=0.4533076286315918
Quaternion: q0=0.8909130692481995, q1=0.03036000020802021, q2=-0.01110970787703991, q3=0.45302173495292664
Quaternion: q0=0.8910582661628723, q1=0.030358811840415, q2=-0.011109109036624432, q3=0.4527362287044525
Quaternion: q0=0.8911941051483154, q1=0.0303382258862257, q2=-0.011135299690067768, q3=0.4524696171283722
Quaternion: q0=0.891315221786499, q1=0.030321495607495308, q2=-0.011152767576277256, q3=0.45223161578178406
Quaternion: q0=0.8914394378662109, q1=0.030317960307002068, q2=-0.011155600659549236, q3=0.4519869089126587
Quaternion: q0=0.8915542960166931, q1=0.030297232791781425, q2=-0.011141839437186718, q3=0.45176205039024353
Quaternion: q0=0.8916674852371216, q1=0.03027516044676304, q2=-0.01115154568105936, q3=0.4515397548675537
Quaternion: q0=0.8917776942253113, q1=0.030265232548117638, q2=-0.01115045603364706, q3=0.45132267475128174
Quaternion: q0=0.8919204473495483, q1=0.03024442121386528, q2=-0.011160027235746384, q3=0.4510417580604553
Quaternion: q0=0.8920550346374512, q1=0.030239563435316086, q2=-0.01117018237709999, q3=0.4507754445075989
Quaternion: q0=0.8921892046928406, q1=0.030234182253479958, q2=-0.011189629323780537, q3=0.45051002502441406
Quaternion: q0=0.8923109173774719, q1=0.030224796384572983, q2=-0.011217585764825344, q3=0.4502687454223633
Quaternion: q0=0.892437756061554, q1=0.03022604249417782, q2=-0.01122861448675394, q3=0.45001697540283203
Quaternion: q0=0.8925440907478333, q1=0.030204396694898605, q2=-0.011259379796683788, q3=0.4498065710067749
Quaternion: q0=0.8926750421524048, q1=0.0302110705524683, q2=-0.01126908790320158, q3=0.44954589009284973
Quaternion: q0=0.8928099870681763, q1=0.030206428840756416, q2=-0.011286533437669277, q3=0.4492778182029724
Quaternion: q0=0.8929486870765686, q1=0.030193286016583443, q2=-0.011307291686534882, q3=0.4490024149417877
Quaternion: q0=0.8930795788764954, q1=0.030185099691152573, q2=-0.011314811185002327, q3=0.44874250888824463
Quaternion: q0=0.893218994140625, q1=0.030183443799614906, q2=-0.011324313469231129, q3=0.44846460223197937
Quaternion: q0=0.8933516144752502, q1=0.03018265776336193, q2=-0.011343199759721756, q3=0.44819989800453186
Quaternion: q0=0.8935036063194275, q1=0.030188804492354393, q2=-0.011345786973834038, q3=0.44789665937423706
Quaternion: q0=0.8936411142349243, q1=0.030174734070897102, q2=-0.01136824581772089, q3=0.4476225972175598
Quaternion: q0=0.8937783241271973, q1=0.030177166685461998, q2=-0.011374133639037609, q3=0.44734811782836914
Quaternion: q0=0.893896222114563, q1=0.03016192838549614, q2=-0.011392151936888695, q3=0.44711312651634216
Quaternion: q0=0.8940123915672302, q1=0.030175982043147087, q2=-0.011383580975234509, q3=0.44687995314598083
Quaternion: q0=0.89411860704422, q1=0.030170826241374016, q2=-0.011398203670978546, q3=0.446667343378067
Quaternion: q0=0.8942297697067261, q1=0.03019443154335022, q2=-0.011406637728214264, q3=0.44644299149513245
Quaternion: q0=0.8943433165550232, q1=0.03020363859832287, q2=-0.011398449540138245, q3=0.4462150037288666
Quaternion: q0=0.8945155739784241, q1=0.03020363114774227, q2=-0.011425846256315708, q3=0.4458690285682678
Quaternion: q0=0.8946806192398071, q1=0.030204689130187035, q2=-0.011434027925133705, q3=0.4455375671386719
Quaternion: q0=0.894864559173584, q1=0.03020882047712803, q2=-0.01145286113023758, q3=0.44516721367836
Quaternion: q0=0.8950142860412598, q1=0.030170844867825508, q2=-0.01147960964590311, q3=0.444867879152298
Quaternion: q0=0.8951604962348938, q1=0.03022640012204647, q2=-0.011431515216827393, q3=0.44457098841667175
Quaternion: q0=0.8953036665916443, q1=0.030165566131472588, q2=-0.011446677148342133, q3=0.4442865252494812
Quaternion: q0=0.895446240901947, q1=0.030203545466065407, q2=-0.011461695656180382, q3=0.4439961016178131
Quaternion: q0=0.895555853843689, q1=0.03018423542380333, q2=-0.011489576660096645, q3=0.44377535581588745
Quaternion: q0=0.8956759572029114, q1=0.030168432742357254, q2=-0.011492776684463024, q3=0.4435340166091919
Quaternion: q0=0.895786702632904, q1=0.030187109485268593, q2=-0.011479687876999378, q3=0.4433092474937439
Quaternion: q0=0.8959146738052368, q1=0.03015204519033432, q2=-0.011511112563312054, q3=0.44305238127708435
Quaternion: q0=0.8960375189781189, q1=0.030175812542438507, q2=-0.011490043252706528, q3=0.44280266761779785
Quaternion: q0=0.8961842060089111, q1=0.030148446559906006, q2=-0.011494677513837814, q3=0.4425075054168701
Quaternion: q0=0.8963090777397156, q1=0.030162954702973366, q2=-0.011504875496029854, q3=0.44225311279296875
Quaternion: q0=0.8964356184005737, q1=0.030146842822432518, q2=-0.011515188030898571, q3=0.4419974386692047
Quaternion: q0=0.8965620994567871, q1=0.030149755999445915, q2=-0.011519687250256538, q3=0.4417407512664795
Quaternion: q0=0.8967021107673645, q1=0.030133811756968498, q2=-0.011525138281285763, q3=0.44145721197128296
Quaternion: q0=0.8968470692634583, q1=0.030124317854642868, q2=-0.011531585827469826, q3=0.44116321206092834
Quaternion: q0=0.8969992399215698, q1=0.030106782913208008, q2=-0.011556791141629219, q3=0.4408540427684784
Quaternion: q0=0.8971366286277771, q1=0.03012118861079216, q2=-0.011549074202775955, q3=0.44057369232177734
Quaternion: q0=0.8972883820533752, q1=0.030110102146863937, q2=-0.011556553654372692, q3=0.4402652084827423
Quaternion: q0=0.8974320292472839, q1=0.03010178543627262, q2=-0.0115711884573102, q3=0.4399726986885071
Quaternion: q0=0.8975751399993896, q1=0.030106278136372566, q2=-0.011578517965972424, q3=0.43967995047569275
Quaternion: q0=0.8976927995681763, q1=0.03009948320686817, q2=-0.011590946465730667, q3=0.4394398629665375
Quaternion: q0=0.8977954387664795, q1=0.030086474493145943, q2=-0.011603917926549911, q3=0.43923065066337585
Quaternion: q0=0.8978860378265381, q1=0.03005710244178772, q2=-0.011621978133916855, q3=0.43904703855514526
Quaternion: q0=0.8979907631874084, q1=0.03004172258079052, q2=-0.011648864485323429, q3=0.4388329088687897
Quaternion: q0=0.8980919718742371, q1=0.030069172382354736, q2=-0.011662487871944904, q3=0.4386235177516937
Quaternion: q0=0.8981908559799194, q1=0.03007308579981327, q2=-0.011669199913740158, q3=0.43842071294784546
Quaternion: q0=0.8982986807823181, q1=0.030072767287492752, q2=-0.0116818742826581, q3=0.43819937109947205
Quaternion: q0=0.8984052538871765, q1=0.030100088566541672, q2=-0.01168715301901102, q3=0.4379788935184479
Quaternion: q0=0.8985084891319275, q1=0.030099768191576004, q2=-0.011679071001708508, q3=0.4377673864364624
Quaternion: q0=0.8986117839813232, q1=0.030064549297094345, q2=-0.011712076142430305, q3=0.4375568628311157
Quaternion: q0=0.8987023234367371, q1=0.030089199542999268, q2=-0.01171164307743311, q3=0.4373690187931061
Quaternion: q0=0.8988170623779297, q1=0.03007287159562111, q2=-0.011712823994457722, q3=0.4371342957019806
Quaternion: q0=0.8989295959472656, q1=0.030062947422266006, q2=-0.011731550097465515, q3=0.4369029998779297
Quaternion: q0=0.8990765810012817, q1=0.030073372647166252, q2=-0.011724290437996387, q3=0.4365997612476349
Quaternion: q0=0.8992231488227844, q1=0.030054079368710518, q2=-0.011729150079190731, q3=0.4362991750240326
Quaternion: q0=0.8993685841560364, q1=0.030045630410313606, q2=-0.011733271181583405, q3=0.4359997510910034
Quaternion: q0=0.8995094299316406, q1=0.030063876882195473, q2=-0.011726146563887596, q3=0.43570804595947266
Quaternion: q0=0.8996480107307434, q1=0.03004753589630127, q2=-0.011743908748030663, q3=0.4354223608970642
Quaternion: q0=0.8997811675071716, q1=0.030047044157981873, q2=-0.011747196316719055, q3=0.43514713644981384
Quaternion: q0=0.8999188542366028, q1=0.030048107728362083, q2=-0.011759234592318535, q3=0.43486201763153076
Quaternion: q0=0.9000557065010071, q1=0.030050110071897507, q2=-0.011769826523959637, q3=0.43457838892936707
Quaternion: q0=0.900179922580719, q1=0.030037706717848778, q2=-0.011754553765058517, q3=0.4343220889568329
Quaternion: q0=0.9003015160560608, q1=0.03003680147230625, q2=-0.011757869273424149, q3=0.4340698719024658
Quaternion: q0=0.9004384875297546, q1=0.030030306428670883, q2=-0.011771776713430882, q3=0.4337858259677887
Quaternion: q0=0.9005744457244873, q1=0.030002517625689507, q2=-0.011794112622737885, q3=0.43350493907928467
Quaternion: q0=0.9007145166397095, q1=0.03001343458890915, q2=-0.011766301468014717, q3=0.4332136809825897
Quaternion: q0=0.9008459448814392, q1=0.029986081644892693, q2=-0.011772522702813148, q3=0.432942271232605
Quaternion: q0=0.9009644985198975, q1=0.029986845329403877, q2=-0.011764326132833958, q3=0.4326956570148468
Quaternion: q0=0.9010769128799438, q1=0.02995135262608528, q2=-0.011799763888120651, q3=0.4324629604816437
Quaternion: q0=0.9011947512626648, q1=0.02998022548854351, q2=-0.01180125679820776, q3=0.43221527338027954
Quaternion: q0=0.9012863636016846, q1=0.029967231675982475, q2=-0.011793205514550209, q3=0.43202531337738037
Quaternion: q0=0.9013862013816833, q1=0.029957953840494156, q2=-0.011787250638008118, q3=0.4318177402019501
Quaternion: q0=0.9014814496040344, q1=0.02995675802230835, q2=-0.01177560817450285, q3=0.431619256734848
Quaternion: q0=0.9015746712684631, q1=0.029941914603114128, q2=-0.011772102676331997, q3=0.4314254820346832
Quaternion: q0=0.9016677737236023, q1=0.029954373836517334, q2=-0.011796820908784866, q3=0.43122953176498413
Quaternion: q0=0.9017801880836487, q1=0.029911499470472336, q2=-0.011843402869999409, q3=0.4309958517551422
Quaternion: q0=0.9018815755844116, q1=0.02995298057794571, q2=-0.011819325387477875, q3=0.4307814836502075
Quaternion: q0=0.9020138382911682, q1=0.029935836791992188, q2=-0.011841705068945885, q3=0.4305051863193512
Quaternion: q0=0.9021219611167908, q1=0.029955999925732613, q2=-0.011831684038043022, q3=0.43027734756469727
Quaternion: q0=0.9022297263145447, q1=0.029943576082587242, q2=-0.011865096166729927, q3=0.43005135655403137
Quaternion: q0=0.9023163318634033, q1=0.02996993437409401, q2=-0.011868617497384548, q3=0.4298679232597351
Quaternion: q0=0.9024067521095276, q1=0.029942182824015617, q2=-0.011852661147713661, q3=0.4296802878379822
Quaternion: q0=0.9024784564971924, q1=0.029966121539473534, q2=-0.01184135489165783, q3=0.4295281171798706
Quaternion: q0=0.9025760293006897, q1=0.02995317056775093, q2=-0.011832624673843384, q3=0.42932429909706116
Quaternion: q0=0.9026666283607483, q1=0.029943091794848442, q2=-0.01184413768351078, q3=0.4291342794895172
Quaternion: q0=0.9027650952339172, q1=0.029948920011520386, q2=-0.011843392625451088, q3=0.42892658710479736
Quaternion: q0=0.9028513431549072, q1=0.029973596334457397, q2=-0.011844663880765438, q3=0.42874324321746826
Quaternion: q0=0.902965247631073, q1=0.02995237708091736, q2=-0.01184764038771391, q3=0.42850461602211
Quaternion: q0=0.9030821919441223, q1=0.029934175312519073, q2=-0.011856554076075554, q3=0.42825934290885925
Quaternion: q0=0.9032019376754761, q1=0.029963046312332153, q2=-0.011892629787325859, q3=0.4280037581920624
Quaternion: q0=0.9033044576644897, q1=0.02996237762272358, q2=-0.011907576583325863, q3=0.42778679728507996
Quaternion: q0=0.9034075736999512, q1=0.029948510229587555, q2=-0.011902530677616596, q3=0.4275701642036438
Quaternion: q0=0.9034970998764038, q1=0.029948640614748, q2=-0.011886296793818474, q3=0.4273815155029297
Quaternion: q0=0.9035886526107788, q1=0.029948243871331215, q2=-0.011914819478988647, q3=0.42718708515167236
Quaternion: q0=0.9036730527877808, q1=0.02994111180305481, q2=-0.011956579051911831, q3=0.4270080327987671
Quaternion: q0=0.9037665128707886, q1=0.029963085427880287, q2=-0.01194541621953249, q3=0.42680874466896057
Quaternion: q0=0.9038757085800171, q1=0.029944252222776413, q2=-0.011962216347455978, q3=0.42657825350761414
Quaternion: q0=0.9039889574050903, q1=0.029933642596006393, q2=-0.011968676932156086, q3=0.42633870244026184
Quaternion: q0=0.9041024446487427, q1=0.029933813959360123, q2=-0.011972615495324135, q3=0.4260978698730469
Quaternion: q0=0.9042275547981262, q1=0.029919657856225967, q2=-0.011993532069027424, q3=0.42583268880844116
Quaternion: q0=0.9043470025062561, q1=0.029903991147875786, q2=-0.012003154493868351, q3=0.42558011412620544
Quaternion: q0=0.9044744968414307, q1=0.029891405254602432, q2=-0.012017898261547089, q3=0.4253094494342804
Quaternion: q0=0.904621958732605, q1=0.029866890981793404, q2=-0.012024377472698689, q3=0.4249970018863678
Quaternion: q0=0.9047687649726868, q1=0.029860852286219597, q2=-0.012035907246172428, q3=0.4246845841407776
Quaternion: q0=0.9048921465873718, q1=0.02986093796789646, q2=-0.012053165584802628, q3=0.4244210720062256
Quaternion: q0=0.9050086140632629, q1=0.029837027192115784, q2=-0.012104511260986328, q3=0.4241730570793152
Quaternion: q0=0.9050800800323486, q1=0.029820401221513748, q2=-0.012107647955417633, q3=0.42402172088623047
Quaternion: q0=0.9051468968391418, q1=0.029820816591382027, q2=-0.012120986357331276, q3=0.4238785207271576
Quaternion: q0=0.9051953554153442, q1=0.029828742146492004, q2=-0.012137278914451599, q3=0.42377370595932007
Quaternion: q0=0.9052565097808838, q1=0.02981814555823803, q2=-0.012156280688941479, q3=0.423643559217453
Quaternion: q0=0.905335545539856, q1=0.02979910932481289, q2=-0.012177444994449615, q3=0.42347535490989685
Quaternion: q0=0.9054224491119385, q1=0.02979939617216587, q2=-0.012182613834738731, q3=0.42328929901123047
Quaternion: q0=0.9055192470550537, q1=0.029810979962348938, q2=-0.01217852532863617, q3=0.4230814576148987
Quaternion: q0=0.9056438207626343, q1=0.029796414077281952, q2=-0.012189391069114208, q3=0.42281532287597656
Quaternion: q0=0.9057660102844238, q1=0.02978542260825634, q2=-0.012225387617945671, q3=0.4225533902645111
Quaternion: q0=0.9058807492256165, q1=0.029796743765473366, q2=-0.012235247530043125, q3=0.4223061501979828
Quaternion: q0=0.9059809446334839, q1=0.029799502342939377, q2=-0.012228278443217278, q3=0.4220913350582123
Quaternion: q0=0.9060617089271545, q1=0.02979658544063568, q2=-0.012213904410600662, q3=0.4219185709953308
Quaternion: q0=0.906143069267273, q1=0.029821334406733513, q2=-0.012238804250955582, q3=0.4217413067817688
Quaternion: q0=0.9062341451644897, q1=0.029811371117830276, q2=-0.012253803201019764, q3=0.4215458035469055
Quaternion: q0=0.9063138961791992, q1=0.029811544343829155, q2=-0.012266991659998894, q3=0.42137402296066284
Quaternion: q0=0.9064105749130249, q1=0.029812084510922432, q2=-0.012266729027032852, q3=0.4211657643318176
Quaternion: q0=0.9064756035804749, q1=0.029823139309883118, q2=-0.01227223128080368, q3=0.4210250675678253
Quaternion: q0=0.9065394401550293, q1=0.029829654842615128, q2=-0.012253121472895145, q3=0.42088747024536133
Quaternion: q0=0.9065728783607483, q1=0.02983040362596512, q2=-0.012277504429221153, q3=0.4208146631717682
Quaternion: q0=0.9066110253334045, q1=0.02983715943992138, q2=-0.012295279651880264, q3=0.42073163390159607
Quaternion: q0=0.9066635966300964, q1=0.029827987775206566, q2=-0.012314440682530403, q3=0.4206184148788452
Quaternion: q0=0.9067366123199463, q1=0.029809677973389626, q2=-0.012308033183217049, q3=0.4204622805118561
Quaternion: q0=0.9068235754966736, q1=0.029811516404151917, q2=-0.012313554994761944, q3=0.4202747344970703
Quaternion: q0=0.9069122076034546, q1=0.02981136180460453, q2=-0.012305242009460926, q3=0.42008352279663086
Quaternion: q0=0.9069975018501282, q1=0.029797613620758057, q2=-0.012311447411775589, q3=0.4199003279209137
Quaternion: q0=0.9070931673049927, q1=0.029790105298161507, q2=-0.012321549467742443, q3=0.4196937680244446
Quaternion: q0=0.9072012901306152, q1=0.02978726476430893, q2=-0.012319481931626797, q3=0.4194602370262146
Quaternion: q0=0.9073141813278198, q1=0.029761914163827896, q2=-0.012327603995800018, q3=0.4192175567150116
Quaternion: q0=0.9074352383613586, q1=0.02975969761610031, q2=-0.012363188900053501, q3=0.4189545214176178
Quaternion: q0=0.9075530171394348, q1=0.02975659817457199, q2=-0.012358634732663631, q3=0.4186997711658478
Quaternion: q0=0.9076579809188843, q1=0.029771674424409866, q2=-0.012349632568657398, q3=0.41847118735313416
Quaternion: q0=0.9077585339546204, q1=0.029796767979860306, q2=-0.012365136295557022, q3=0.4182509183883667
Quaternion: q0=0.9078381061553955, q1=0.02977302484214306, q2=-0.012390094809234142, q3=0.41807910799980164
Quaternion: q0=0.9079012274742126, q1=0.02971288189291954, q2=-0.01240583322942257, q3=0.4179457128047943
Quaternion: q0=0.9079675078392029, q1=0.02977033704519272, q2=-0.012383442372083664, q3=0.4177982211112976
Quaternion: q0=0.9080562591552734, q1=0.029744824394583702, q2=-0.012397064827382565, q3=0.4176069498062134
Quaternion: q0=0.9081361889839172, q1=0.029759960249066353, q2=-0.01240234449505806, q3=0.41743171215057373
Quaternion: q0=0.9082129597663879, q1=0.02973218448460102, q2=-0.012391186319291592, q3=0.4172669053077698
Quaternion: q0=0.9082947969436646, q1=0.02975921332836151, q2=-0.012379869818687439, q3=0.4170871675014496
Quaternion: q0=0.9083800911903381, q1=0.029739977791905403, q2=-0.012414498254656792, q3=0.41690167784690857
Quaternion: q0=0.9084727168083191, q1=0.02975461259484291, q2=-0.012396148405969143, q3=0.41669949889183044
Quaternion: q0=0.9085699915885925, q1=0.02973688393831253, q2=-0.012405498884618282, q3=0.4164882004261017
Quaternion: q0=0.9086583256721497, q1=0.02973710000514984, q2=-0.01241455227136612, q3=0.4162953197956085
Quaternion: q0=0.9087525606155396, q1=0.029717832803726196, q2=-0.012429067865014076, q3=0.4160904586315155
Quaternion: q0=0.908846378326416, q1=0.029717568308115005, q2=-0.012436206452548504, q3=0.4158850312232971
Quaternion: q0=0.9089426398277283, q1=0.029684895649552345, q2=-0.012446410022675991, q3=0.41567692160606384
Quaternion: q0=0.9090192317962646, q1=0.029697678983211517, q2=-0.012433888390660286, q3=0.4155087471008301
Quaternion: q0=0.909110963344574, q1=0.029685793444514275, q2=-0.012429371476173401, q3=0.4153089225292206
Quaternion: q0=0.9091852307319641, q1=0.029674561694264412, q2=-0.012433758936822414, q3=0.41514694690704346
Quaternion: q0=0.9092511534690857, q1=0.029693789780139923, q2=-0.012433478608727455, q3=0.41500118374824524
Quaternion: q0=0.9093032479286194, q1=0.02967410534620285, q2=-0.01242884248495102, q3=0.4148886203765869
Quaternion: q0=0.9093384742736816, q1=0.02965855784714222, q2=-0.012413057498633862, q3=0.4148130714893341
Quaternion: q0=0.9093756675720215, q1=0.029663952067494392, q2=-0.012390530668199062, q3=0.4147316813468933
Quaternion: q0=0.9094262719154358, q1=0.02966422215104103, q2=-0.01237188745290041, q3=0.4146212637424469
Quaternion: q0=0.9094705581665039, q1=0.029659785330295563, q2=-0.01237111072987318, q3=0.4145243763923645
Quaternion: q0=0.9095506072044373, q1=0.029669586569070816, q2=-0.012364738620817661, q3=0.4143483638763428
Quaternion: q0=0.9096505045890808, q1=0.029663212597370148, q2=-0.012365898117423058, q3=0.41412946581840515
Quaternion: q0=0.9097521305084229, q1=0.029645606875419617, q2=-0.01238368172198534, q3=0.41390669345855713
Quaternion: q0=0.9098442196846008, q1=0.0296567901968956, q2=-0.012393342331051826, q3=0.4137033522129059
Quaternion: q0=0.9099388718605042, q1=0.02964894101023674, q2=-0.012418660335242748, q3=0.41349494457244873
Quaternion: q0=0.910023033618927, q1=0.02965100109577179, q2=-0.01238319743424654, q3=0.4133106768131256
Quaternion: q0=0.9100940823554993, q1=0.029653288424015045, q2=-0.01239109504967928, q3=0.41315361857414246
Quaternion: q0=0.9101591110229492, q1=0.029652688652276993, q2=-0.012394202873110771, q3=0.41301044821739197
Quaternion: q0=0.9102315902709961, q1=0.029648035764694214, q2=-0.012415927834808826, q3=0.41285020112991333
Quaternion: q0=0.910312294960022, q1=0.02962486259639263, q2=-0.01238026563078165, q3=0.4126752018928528
Quaternion: q0=0.9103949666023254, q1=0.02963530458509922, q2=-0.012372218072414398, q3=0.41249215602874756
Quaternion: q0=0.9104702472686768, q1=0.029619716107845306, q2=-0.01237516663968563, q3=0.4123271107673645
Quaternion: q0=0.9105396866798401, q1=0.029626265168190002, q2=-0.012360182590782642, q3=0.4121735990047455
Quaternion: q0=0.9106043577194214, q1=0.029620999470353127, q2=-0.012370573356747627, q3=0.4120308458805084
Quaternion: q0=0.9106661081314087, q1=0.029629450291395187, q2=-0.012356567196547985, q3=0.41189396381378174
Quaternion: q0=0.9107400178909302, q1=0.02965248003602028, q2=-0.01235167682170868, q3=0.4117288291454315
Quaternion: q0=0.9108101725578308, q1=0.029648086056113243, q2=-0.0123712457716465, q3=0.41157376766204834
Quaternion: q0=0.9108959436416626, q1=0.029640283435583115, q2=-0.012340422719717026, q3=0.41138526797294617
Quaternion: q0=0.9109764099121094, q1=0.02964022383093834, q2=-0.012338584288954735, q3=0.4112071394920349
Quaternion: q0=0.9110463261604309, q1=0.029637958854436874, q2=-0.012334642000496387, q3=0.411052405834198
Quaternion: q0=0.9111199378967285, q1=0.029632054269313812, q2=-0.012328652665019035, q3=0.4108898937702179
Quaternion: q0=0.9111924767494202, q1=0.029613470658659935, q2=-0.012319596484303474, q3=0.41073065996170044
Quaternion: q0=0.9112756252288818, q1=0.02962510846555233, q2=-0.01231232937425375, q3=0.4105454981327057
Quaternion: q0=0.9113627076148987, q1=0.029639001935720444, q2=-0.012331126257777214, q3=0.41035059094429016
Quaternion: q0=0.9114465117454529, q1=0.029627321287989616, q2=-0.012335341423749924, q3=0.41016489267349243
Quaternion: q0=0.9115229249000549, q1=0.02962513081729412, q2=-0.012327095493674278, q3=0.40999576449394226
Quaternion: q0=0.9115866422653198, q1=0.029636384919285774, q2=-0.012338441796600819, q3=0.4098528325557709
Quaternion: q0=0.9116379618644714, q1=0.02963850647211075, q2=-0.012347748503088951, q3=0.4097382426261902
Quaternion: q0=0.9116699695587158, q1=0.02963573858141899, q2=-0.012330415658652782, q3=0.4096677303314209
Quaternion: q0=0.9117066860198975, q1=0.02962699718773365, q2=-0.012322712689638138, q3=0.40958675742149353
Quaternion: q0=0.9117467403411865, q1=0.029624847695231438, q2=-0.01232907734811306, q3=0.40949761867523193
Quaternion: q0=0.9117950797080994, q1=0.029622841626405716, q2=-0.01232573390007019, q3=0.4093903601169586
Quaternion: q0=0.9118678569793701, q1=0.029589997604489326, q2=-0.012327559292316437, q3=0.409230500459671
Quaternion: q0=0.9119400382041931, q1=0.02958502620458603, q2=-0.012326870113611221, q3=0.40906980633735657
Quaternion: q0=0.9120165705680847, q1=0.029584821313619614, q2=-0.012326247990131378, q3=0.40889933705329895
Quaternion: q0=0.9120919704437256, q1=0.029581652954220772, q2=-0.012343521229922771, q3=0.40873074531555176
Quaternion: q0=0.9121729135513306, q1=0.029604559764266014, q2=-0.012353473342955112, q3=0.40854817628860474
Quaternion: q0=0.9122596383094788, q1=0.02957914024591446, q2=-0.012361637316644192, q3=0.40835586190223694
Quaternion: q0=0.9123234152793884, q1=0.029595118016004562, q2=-0.012370800599455833, q3=0.4082120656967163
Quaternion: q0=0.9123950004577637, q1=0.029588228091597557, q2=-0.01240708027034998, q3=0.4080514907836914
Quaternion: q0=0.9124725461006165, q1=0.02959129586815834, q2=-0.012392922304570675, q3=0.40787839889526367
Quaternion: q0=0.9125526547431946, q1=0.029592692852020264, q2=-0.01239256002008915, q3=0.40769901871681213
Quaternion: q0=0.9126290678977966, q1=0.02959515154361725, q2=-0.012409193441271782, q3=0.4075270891189575
Quaternion: q0=0.9126995205879211, q1=0.029572580009698868, q2=-0.012421546503901482, q3=0.40737053751945496
Quaternion: q0=0.9127516150474548, q1=0.029580622911453247, q2=-0.012434357777237892, q3=0.4072527289390564
Quaternion: q0=0.9128022193908691, q1=0.02957211248576641, q2=-0.012432924471795559, q3=0.40714022517204285
Quaternion: q0=0.9128480553627014, q1=0.02957819402217865, q2=-0.01243518851697445, q3=0.40703701972961426
Quaternion: q0=0.9129078388214111, q1=0.029575664550065994, q2=-0.012451549991965294, q3=0.40690264105796814
Quaternion: q0=0.9129597544670105, q1=0.029583532363176346, q2=-0.01245109923183918, q3=0.4067853093147278
Quaternion: q0=0.9130294919013977, q1=0.029586762189865112, q2=-0.012450789101421833, q3=0.40662848949432373
Quaternion: q0=0.9130845069885254, q1=0.029587265104055405, q2=-0.012448754161596298, q3=0.40650519728660583
Quaternion: q0=0.9131406545639038, q1=0.029587630182504654, q2=-0.012464994564652443, q3=0.40637850761413574
Quaternion: q0=0.9131937026977539, q1=0.02957821637392044, q2=-0.012477456592023373, q3=0.4062593877315521
Quaternion: q0=0.9132480025291443, q1=0.029585598036646843, q2=-0.012473772279918194, q3=0.40613695979118347
Quaternion: q0=0.9133052229881287, q1=0.029597580432891846, q2=-0.012464696541428566, q3=0.4060077667236328
Quaternion: q0=0.9133768081665039, q1=0.029606813564896584, q2=-0.01247750036418438, q3=0.4058457016944885
